query_index,query_id,query_camera,top1_index,top1_id,top1_camera,top1_score,top1_correct,ap
461,Hospital_000__Person_0032,Camera_09,463,Hospital_000__Person_0032,Camera_19,0.9652547240257263,1,1.0
462,Hospital_000__Person_0032,Camera_18,466,Hospital_000__Person_0032,Camera_26,0.9716910719871521,1,1.0
463,Hospital_000__Person_0032,Camera_19,467,Hospital_000__Person_0032,Camera_27,0.9771621227264404,1,1.0
464,Hospital_000__Person_0032,Camera_22,466,Hospital_000__Person_0032,Camera_26,0.9732062816619873,1,1.0
465,Hospital_000__Person_0032,Camera_24,458,Hospital_000__Person_0032,Camera_05,0.9760213494300842,1,1.0
466,Hospital_000__Person_0032,Camera_26,463,Hospital_000__Person_0032,Camera_19,0.9770277142524719,1,1.0
467,Hospital_000__Person_0032,Camera_27,463,Hospital_000__Person_0032,Camera_19,0.9771621227264404,1,1.0
468,Hospital_000__Person_0033,Camera,469,Hospital_000__Person_0033,Camera_01,0.9837594032287598,1,0.6964096017863896
469,Hospital_000__Person_0033,Camera_01,468,Hospital_000__Person_0033,Camera,0.9837594032287598,1,0.7323011059122171
470,Hospital_000__Person_0033,Camera_03,481,Hospital_000__Person_0033,Camera_24,0.9870008230209351,1,0.7924319091484742
471,Hospital_000__Person_0033,Camera_04,474,Hospital_000__Person_0033,Camera_08,0.7714596390724182,1,0.9844444444444445
472,Hospital_000__Person_0033,Camera_05,479,Hospital_000__Person_0033,Camera_22,0.9787656664848328,1,0.8932616609548976
473,Hospital_000__Person_0033,Camera_06,479,Hospital_000__Person_0033,Camera_22,0.9834913611412048,1,0.8548704478010271
474,Hospital_000__Person_0033,Camera_08,484,Hospital_000__Person_0033,Camera_27,0.9263541102409363,1,0.7818422860736114
475,Hospital_000__Person_0033,Camera_09,470,Hospital_000__Person_0033,Camera_03,0.9748109579086304,1,0.7771318342151676
476,Hospital_000__Person_0033,Camera_14,470,Hospital_000__Person_0033,Camera_03,0.9515678882598877,1,0.757312610363879
477,Hospital_000__Person_0033,Camera_19,486,Hospital_000__Person_0033,Camera_31,0.6976353526115417,1,0.758205724212855
478,Hospital_000__Person_0033,Camera_20,472,Hospital_000__Person_0033,Camera_05,0.9486154317855835,1,0.8678297295155534
479,Hospital_000__Person_0033,Camera_22,481,Hospital_000__Person_0033,Camera_24,0.9858481287956238,1,0.8463361528912579
480,Hospital_000__Person_0033,Camera_23,468,Hospital_000__Person_0033,Camera,0.9364696741104126,1,0.5613782104477535
481,Hospital_000__Person_0033,Camera_24,470,Hospital_000__Person_0033,Camera_03,0.9870008230209351,1,0.8566086581637631
482,Hospital_000__Person_0033,Camera_25,468,Hospital_000__Person_0033,Camera,0.9359865188598633,1,0.682291306515526
483,Hospital_000__Person_0033,Camera_26,479,Hospital_000__Person_0033,Camera_22,0.9439893960952759,1,0.9159449464216198
484,Hospital_000__Person_0033,Camera_27,470,Hospital_000__Person_0033,Camera_03,0.9450520277023315,1,0.7399707746396903
485,Hospital_000__Person_0033,Camera_28,478,Hospital_000__Person_0033,Camera_20,0.8099095225334167,1,0.7434398554097258
486,Hospital_000__Person_0033,Camera_31,475,Hospital_000__Person_0033,Camera_09,0.8667102456092834,1,0.5758080865703169
487,Hospital_000__Person_0034,Camera_02,497,Hospital_000__Person_0034,Camera_23,0.9802461862564087,1,1.0
488,Hospital_000__Person_0034,Camera_03,498,Hospital_000__Person_0034,Camera_24,0.9680523872375488,1,1.0
489,Hospital_000__Person_0034,Camera_04,493,Hospital_000__Person_0034,Camera_16,0.9481558203697205,1,1.0
490,Hospital_000__Person_0034,Camera_07,496,Hospital_000__Person_0034,Camera_21,0.9798535108566284,1,1.0
491,Hospital_000__Person_0034,Camera_10,501,Hospital_000__Person_0034,Camera_29,0.9851071238517761,1,1.0
492,Hospital_000__Person_0034,Camera_13,494,Hospital_000__Person_0034,Camera_17,0.9854980111122131,1,1.0
493,Hospital_000__Person_0034,Camera_16,501,Hospital_000__Person_0034,Camera_29,0.9827399849891663,1,1.0
494,Hospital_000__Person_0034,Camera_17,492,Hospital_000__Person_0034,Camera_13,0.9854980111122131,1,1.0
495,Hospital_000__Person_0034,Camera_19,498,Hospital_000__Person_0034,Camera_24,0.9617253541946411,1,1.0
496,Hospital_000__Person_0034,Camera_21,497,Hospital_000__Person_0034,Camera_23,0.9888452887535095,1,1.0
497,Hospital_000__Person_0034,Camera_23,496,Hospital_000__Person_0034,Camera_21,0.9888452887535095,1,1.0
498,Hospital_000__Person_0034,Camera_24,500,Hospital_000__Person_0034,Camera_28,0.9803581833839417,1,1.0
499,Hospital_000__Person_0034,Camera_25,497,Hospital_000__Person_0034,Camera_23,0.9867894053459167,1,1.0
500,Hospital_000__Person_0034,Camera_28,498,Hospital_000__Person_0034,Camera_24,0.9803581833839417,1,1.0
501,Hospital_000__Person_0034,Camera_29,502,Hospital_000__Person_0034,Camera_30,0.9856415390968323,1,1.0
502,Hospital_000__Person_0034,Camera_30,501,Hospital_000__Person_0034,Camera_29,0.9856415390968323,1,1.0
503,Hospital_000__Person_0035,Camera,511,Hospital_000__Person_0035,Camera_20,0.9712815284729004,1,0.9181868131868132
504,Hospital_000__Person_0035,Camera_03,509,Hospital_000__Person_0035,Camera_09,0.9744452238082886,1,0.881076811229483
505,Hospital_000__Person_0035,Camera_04,508,Hospital_000__Person_0035,Camera_08,0.8967776894569397,1,0.8718258673693456
506,Hospital_000__Person_0035,Camera_05,514,Hospital_000__Person_0035,Camera_24,0.961388111114502,1,0.8703481592537065
507,Hospital_000__Person_0035,Camera_06,514,Hospital_000__Person_0035,Camera_24,0.9832850098609924,1,0.893573331561237
508,Hospital_000__Person_0035,Camera_08,517,Hospital_000__Person_0035,Camera_27,0.9786264896392822,1,0.939250493096647
509,Hospital_000__Person_0035,Camera_09,518,Hospital_000__Person_0035,Camera_31,0.984136700630188,1,0.8892495222829109
510,Hospital_000__Person_0035,Camera_19,968,Warehouse_015__Person_0180,Camera_09,0.7565097212791443,0,0.03423469296348543
511,Hospital_000__Person_0035,Camera_20,503,Hospital_000__Person_0035,Camera,0.9712815284729004,1,0.8739414766218889
512,Hospital_000__Person_0035,Camera_22,514,Hospital_000__Person_0035,Camera_24,0.99007648229599,1,0.8867217459959396
513,Hospital_000__Person_0035,Camera_23,503,Hospital_000__Person_0035,Camera,0.9637083411216736,1,0.8596238238520117
514,Hospital_000__Person_0035,Camera_24,512,Hospital_000__Person_0035,Camera_22,0.99007648229599,1,0.8822130982996408
515,Hospital_000__Person_0035,Camera_25,513,Hospital_000__Person_0035,Camera_23,0.8653134107589722,1,0.60664455418599
516,Hospital_000__Person_0035,Camera_26,509,Hospital_000__Person_0035,Camera_09,0.9821833968162537,1,0.8569326990838618
517,Hospital_000__Person_0035,Camera_27,508,Hospital_000__Person_0035,Camera_08,0.9786264896392822,1,0.9372093023255814
518,Hospital_000__Person_0035,Camera_31,509,Hospital_000__Person_0035,Camera_09,0.984136700630188,1,0.8892384342384342
519,Hospital_000__Person_0036,Camera_02,528,Hospital_000__Person_0036,Camera_23,0.9899643659591675,1,0.9999999999999998
520,Hospital_000__Person_0036,Camera_03,529,Hospital_000__Person_0036,Camera_24,0.9952036738395691,1,0.9999999999999998
521,Hospital_000__Person_0036,Camera_07,527,Hospital_000__Person_0036,Camera_21,0.9853185415267944,1,0.9999999999999999
522,Hospital_000__Person_0036,Camera_10,533,Hospital_000__Person_0036,Camera_30,0.9883489608764648,1,0.9999999999999998
523,Hospital_000__Person_0036,Camera_12,522,Hospital_000__Person_0036,Camera_10,0.9431285858154297,1,1.0
524,Hospital_000__Person_0036,Camera_13,526,Hospital_000__Person_0036,Camera_17,0.9958924651145935,1,0.9999999999999998
525,Hospital_000__Person_0036,Camera_16,528,Hospital_000__Person_0036,Camera_23,0.9940933585166931,1,0.9999999999999998
526,Hospital_000__Person_0036,Camera_17,524,Hospital_000__Person_0036,Camera_13,0.9958924651145935,1,0.9999999999999998
527,Hospital_000__Person_0036,Camera_21,528,Hospital_000__Person_0036,Camera_23,0.9973655939102173,1,0.9999999999999998
528,Hospital_000__Person_0036,Camera_23,527,Hospital_000__Person_0036,Camera_21,0.9973655939102173,1,0.9999999999999999
529,Hospital_000__Person_0036,Camera_24,520,Hospital_000__Person_0036,Camera_03,0.9952036738395691,1,0.9999999999999999
530,Hospital_000__Person_0036,Camera_25,532,Hospital_000__Person_0036,Camera_29,0.992866575717926,1,0.9999999999999998
531,Hospital_000__Person_0036,Camera_28,519,Hospital_000__Person_0036,Camera_02,0.9891402125358582,1,1.0
532,Hospital_000__Person_0036,Camera_29,530,Hospital_000__Person_0036,Camera_25,0.992866575717926,1,0.9999999999999998
533,Hospital_000__Person_0036,Camera_30,522,Hospital_000__Person_0036,Camera_10,0.9883489608764648,1,1.0
534,Hospital_000__Person_0037,Camera_01,537,Hospital_000__Person_0037,Camera_15,0.9718148112297058,1,0.8333333333333333
535,Hospital_000__Person_0037,Camera_11,536,Hospital_000__Person_0037,Camera_14,0.9773687720298767,1,0.7
536,Hospital_000__Person_0037,Camera_14,535,Hospital_000__Person_0037,Camera_11,0.9773687720298767,1,0.6666666666666667
537,Hospital_000__Person_0037,Camera_15,534,Hospital_000__Person_0037,Camera_01,0.9718148112297058,1,0.6984126984126985
538,Hospital_000__Person_0038,Camera,547,Hospital_000__Person_0038,Camera_14,0.9802976250648499,1,0.9465330991911451
539,Hospital_000__Person_0038,Camera_01,546,Hospital_000__Person_0038,Camera_11,0.987977921962738,1,0.9506010737628385
540,Hospital_000__Person_0038,Camera_03,552,Hospital_000__Person_0038,Camera_24,0.9958347678184509,1,0.9531906160209657
541,Hospital_000__Person_0038,Camera_04,544,Hospital_000__Person_0038,Camera_08,0.7707263231277466,1,0.6865387442440865
542,Hospital_000__Person_0038,Camera_05,545,Hospital_000__Person_0038,Camera_09,0.9911183714866638,1,0.9435846560846561
543,Hospital_000__Person_0038,Camera_06,545,Hospital_000__Person_0038,Camera_09,0.9911289811134338,1,0.965112433862434
544,Hospital_000__Person_0038,Camera_08,555,Hospital_000__Person_0038,Camera_27,0.977215051651001,1,0.9202593671877353
545,Hospital_000__Person_0038,Camera_09,543,Hospital_000__Person_0038,Camera_06,0.9911289811134338,1,0.9427910052910053
546,Hospital_000__Person_0038,Camera_11,539,Hospital_000__Person_0038,Camera_01,0.987977921962738,1,0.9374458874458875
547,Hospital_000__Person_0038,Camera_14,539,Hospital_000__Person_0038,Camera_01,0.9857695698738098,1,0.9165890859439247
548,Hospital_000__Person_0038,Camera_15,549,Hospital_000__Person_0038,Camera_20,0.968019962310791,1,0.9474054268171916
549,Hospital_000__Person_0038,Camera_20,539,Hospital_000__Person_0038,Camera_01,0.9809725880622864,1,0.9527059386973181
550,Hospital_000__Person_0038,Camera_22,542,Hospital_000__Person_0038,Camera_05,0.9850676655769348,1,0.9188317784427626
551,Hospital_000__Person_0038,Camera_23,544,Hospital_000__Person_0038,Camera_08,0.9574812054634094,1,0.7266764029962963
552,Hospital_000__Person_0038,Camera_24,540,Hospital_000__Person_0038,Camera_03,0.9958347678184509,1,0.9341123449819103
553,Hospital_000__Person_0038,Camera_25,547,Hospital_000__Person_0038,Camera_14,0.9444692730903625,1,0.7766316305452929
554,Hospital_000__Person_0038,Camera_26,545,Hospital_000__Person_0038,Camera_09,0.977394700050354,1,0.9045202316444148
555,Hospital_000__Person_0038,Camera_27,544,Hospital_000__Person_0038,Camera_08,0.977215051651001,1,0.8972728928777318
556,Hospital_000__Person_0038,Camera_31,554,Hospital_000__Person_0038,Camera_26,0.9608274698257446,1,0.7359909573162964
557,Hospital_000__Person_0039,Camera,565,Hospital_000__Person_0039,Camera_14,0.9677922129631042,1,0.7272432562432561
558,Hospital_000__Person_0039,Camera_01,565,Hospital_000__Person_0039,Camera_14,0.9753367900848389,1,0.8360410830999065
559,Hospital_000__Person_0039,Camera_03,568,Hospital_000__Person_0039,Camera_22,0.9676234126091003,1,0.8914795870038836
560,Hospital_000__Person_0039,Camera_05,564,Hospital_000__Person_0039,Camera_11,0.9679521322250366,1,0.8766225749559083
561,Hospital_000__Person_0039,Camera_06,564,Hospital_000__Person_0039,Camera_11,0.9736090302467346,1,0.8861689291101056
562,Hospital_000__Person_0039,Camera_08,234,Hospital_000__Person_0016,Camera_03,0.661122739315033,0,0.11738124351941534
563,Hospital_000__Person_0039,Camera_09,569,Hospital_000__Person_0039,Camera_24,0.9840291738510132,1,0.8906537176274019
564,Hospital_000__Person_0039,Camera_11,563,Hospital_000__Person_0039,Camera_09,0.9746081829071045,1,0.8801313018704323
565,Hospital_000__Person_0039,Camera_14,558,Hospital_000__Person_0039,Camera_01,0.9753367900848389,1,0.7475886871720204
566,Hospital_000__Person_0039,Camera_19,1192,Warehouse_015__Person_0216,Camera_07,0.8408915996551514,0,0.4045858774488784
567,Hospital_000__Person_0039,Camera_20,565,Hospital_000__Person_0039,Camera_14,0.97398841381073,1,0.7576678587266822
568,Hospital_000__Person_0039,Camera_22,569,Hospital_000__Person_0039,Camera_24,0.9774171113967896,1,0.8808104921898026
569,Hospital_000__Person_0039,Camera_24,563,Hospital_000__Person_0039,Camera_09,0.9840291738510132,1,0.890007276255154
570,Hospital_000__Person_0039,Camera_26,559,Hospital_000__Person_0039,Camera_03,0.9403887987136841,1,0.8309744990892531
571,Hospital_000__Person_0039,Camera_27,47,Hospital_000__Person_0003,Camera_05,0.8292532563209534,0,0.32109436540610065
572,Hospital_000__Person_0039,Camera_31,570,Hospital_000__Person_0039,Camera_26,0.9264991879463196,1,0.6717405687993923
573,Lab_000__Person_0000,Camera_0000,3,Hospital_000__Person_0000,Camera_05,0.969314455986023,0,0.4303758313455671
574,Lab_000__Person_0000,Camera_0001,577,Lab_000__Person_0000,Camera_0004,0.986167848110199,1,0.4298252873094709
575,Lab_000__Person_0000,Camera_0002,582,Lab_000__Person_0000,Camera_0009,0.9659211039543152,1,0.5448741617859265
576,Lab_000__Person_0000,Camera_0003,577,Lab_000__Person_0000,Camera_0004,0.9316747784614563,1,0.6004814715105468
577,Lab_000__Person_0000,Camera_0004,574,Lab_000__Person_0000,Camera_0001,0.986167848110199,1,0.49030365769496204
578,Lab_000__Person_0000,Camera_0005,10,Hospital_000__Person_0000,Camera_24,0.9733040928840637,0,0.3608348331280982
579,Lab_000__Person_0000,Camera_0006,582,Lab_000__Person_0000,Camera_0009,0.919840395450592,1,0.7899230399230399
580,Lab_000__Person_0000,Camera_0007,576,Lab_000__Person_0000,Camera_0003,0.7284504175186157,1,0.5912134805613066
581,Lab_000__Person_0000,Camera_0008,577,Lab_000__Person_0000,Camera_0004,0.9223887920379639,1,0.7683459857372903
582,Lab_000__Person_0000,Camera_0009,575,Lab_000__Person_0000,Camera_0002,0.9659211039543152,1,0.628836958248723
583,Lab_000__Person_0001,Camera_0000,584,Lab_000__Person_0001,Camera_0001,0.940353512763977,1,0.6271512302438261
584,Lab_000__Person_0001,Camera_0001,535,Hospital_000__Person_0037,Camera_11,0.9670754671096802,0,0.4803043093111088
585,Lab_000__Person_0001,Camera_0002,592,Lab_000__Person_0001,Camera_0009,0.9603970646858215,1,0.7034378059027868
586,Lab_000__Person_0001,Camera_0003,587,Lab_000__Person_0001,Camera_0004,0.9206151366233826,1,0.7399295990205081
587,Lab_000__Person_0001,Camera_0004,584,Lab_000__Person_0001,Camera_0001,0.9658564329147339,1,0.5261036177841273
588,Lab_000__Person_0001,Camera_0005,592,Lab_000__Person_0001,Camera_0009,0.693189263343811,1,0.48163599284785236
589,Lab_000__Person_0001,Camera_0006,537,Hospital_000__Person_0037,Camera_15,0.9400460124015808,0,0.42014242916304767
590,Lab_000__Person_0001,Camera_0007,766,Warehouse_015__Person_0014,Camera_02,0.5697405338287354,0,0.006494756938366587
591,Lab_000__Person_0001,Camera_0008,585,Lab_000__Person_0001,Camera_0002,0.9482783079147339,1,0.7260895028070602
592,Lab_000__Person_0001,Camera_0009,585,Lab_000__Person_0001,Camera_0002,0.9603970646858215,1,0.7692444013451517
593,Lab_000__Person_0002,Camera_0000,597,Lab_000__Person_0002,Camera_0004,0.9629602432250977,1,0.9343434343434345
594,Lab_000__Person_0002,Camera_0001,597,Lab_000__Person_0002,Camera_0004,0.9533341526985168,1,0.9323671497584543
595,Lab_000__Person_0002,Camera_0002,593,Lab_000__Person_0002,Camera_0000,0.9377294778823853,1,0.9064327485380117
596,Lab_000__Person_0002,Camera_0003,199,Hospital_000__Person_0014,Camera_03,0.6829861402511597,0,0.06601305523716161
597,Lab_000__Person_0002,Camera_0004,593,Lab_000__Person_0002,Camera_0000,0.9629602432250977,1,0.9273504273504274
598,Lab_000__Person_0002,Camera_0005,593,Lab_000__Person_0002,Camera_0000,0.9366351366043091,1,0.925925925925926
599,Lab_000__Person_0002,Camera_0006,601,Lab_000__Person_0002,Camera_0008,0.9697485566139221,1,0.9145299145299146
600,Lab_000__Person_0002,Camera_0007,601,Lab_000__Person_0002,Camera_0008,0.9100631475448608,1,0.8663165266106443
601,Lab_000__Person_0002,Camera_0008,599,Lab_000__Person_0002,Camera_0006,0.9697485566139221,1,0.9191919191919193
602,Lab_000__Person_0002,Camera_0009,597,Lab_000__Person_0002,Camera_0004,0.9161041378974915,1,0.9211469534050181
603,Warehouse_015__Forklift_0182,Camera,606,Warehouse_015__Forklift_0182,Camera_08,0.9847607612609863,1,0.6253968253968254
604,Warehouse_015__Forklift_0182,Camera_01,607,Warehouse_015__Forklift_0182,Camera_10,0.9741272330284119,1,0.6053968253968254
605,Warehouse_015__Forklift_0182,Camera_03,611,Warehouse_015__Forklift_0183,Camera_05,0.9717743396759033,0,0.4442857142857143
606,Warehouse_015__Forklift_0182,Camera_08,603,Warehouse_015__Forklift_0182,Camera,0.9847607612609863,1,0.6476190476190475
607,Warehouse_015__Forklift_0182,Camera_10,609,Warehouse_015__Forklift_0183,Camera_01,0.983395516872406,0,0.4920634920634921
608,Warehouse_015__Forklift_0182,Camera_12,603,Warehouse_015__Forklift_0182,Camera,0.9180567860603333,1,0.6444444444444444
609,Warehouse_015__Forklift_0183,Camera_01,611,Warehouse_015__Forklift_0183,Camera_05,0.989298939704895,1,0.6857142857142857
610,Warehouse_015__Forklift_0183,Camera_03,609,Warehouse_015__Forklift_0183,Camera_01,0.9864785671234131,1,0.8
611,Warehouse_015__Forklift_0183,Camera_05,609,Warehouse_015__Forklift_0183,Camera_01,0.989298939704895,1,0.7797979797979797
612,Warehouse_015__Forklift_0183,Camera_07,610,Warehouse_015__Forklift_0183,Camera_03,0.9802343845367432,1,0.7797979797979797
613,Warehouse_015__Forklift_0183,Camera_10,605,Warehouse_015__Forklift_0182,Camera_03,0.9405836462974548,0,0.5311111111111111
614,Warehouse_015__Forklift_0183,Camera_12,613,Warehouse_015__Forklift_0183,Camera_10,0.8973249197006226,1,0.5657142857142857
615,Warehouse_015__NovaCarter_0229,Camera,616,Warehouse_015__NovaCarter_0229,Camera_01,0.9881068468093872,1,1.0000000000000002
616,Warehouse_015__NovaCarter_0229,Camera_01,621,Warehouse_015__NovaCarter_0229,Camera_08,0.9919883012771606,1,1.0000000000000002
617,Warehouse_015__NovaCarter_0229,Camera_02,615,Warehouse_015__NovaCarter_0229,Camera,0.9853031635284424,1,1.0000000000000002
618,Warehouse_015__NovaCarter_0229,Camera_03,621,Warehouse_015__NovaCarter_0229,Camera_08,0.9840184450149536,1,1.0000000000000002
619,Warehouse_015__NovaCarter_0229,Camera_04,621,Warehouse_015__NovaCarter_0229,Camera_08,0.9873234629631042,1,1.0
620,Warehouse_015__NovaCarter_0229,Camera_05,616,Warehouse_015__NovaCarter_0229,Camera_01,0.9699605703353882,1,1.0
621,Warehouse_015__NovaCarter_0229,Camera_08,624,Warehouse_015__NovaCarter_0229,Camera_12,0.9937748908996582,1,1.0
622,Warehouse_015__NovaCarter_0229,Camera_10,624,Warehouse_015__NovaCarter_0229,Camera_12,0.9948041439056396,1,1.0000000000000002
623,Warehouse_015__NovaCarter_0229,Camera_11,616,Warehouse_015__NovaCarter_0229,Camera_01,0.9834238886833191,1,1.0000000000000002
624,Warehouse_015__NovaCarter_0229,Camera_12,622,Warehouse_015__NovaCarter_0229,Camera_10,0.9948041439056396,1,1.0
625,Warehouse_015__Person_0000,Camera,635,Warehouse_015__Person_0000,Camera_12,0.9908232688903809,1,0.9999999999999999
626,Warehouse_015__Person_0000,Camera_01,629,Warehouse_015__Person_0000,Camera_05,0.9946815967559814,1,0.9999999999999999
627,Warehouse_015__Person_0000,Camera_02,629,Warehouse_015__Person_0000,Camera_05,0.9701854586601257,1,0.9999999999999999
628,Warehouse_015__Person_0000,Camera_03,629,Warehouse_015__Person_0000,Camera_05,0.9932072758674622,1,0.9999999999999999
629,Warehouse_015__Person_0000,Camera_05,626,Warehouse_015__Person_0000,Camera_01,0.9946815967559814,1,1.0
630,Warehouse_015__Person_0000,Camera_06,635,Warehouse_015__Person_0000,Camera_12,0.9717640280723572,1,0.9999999999999999
631,Warehouse_015__Person_0000,Camera_07,628,Warehouse_015__Person_0000,Camera_03,0.9810494780540466,1,0.9999999999999999
632,Warehouse_015__Person_0000,Camera_09,631,Warehouse_015__Person_0000,Camera_07,0.944718062877655,1,0.9086435786435786
633,Warehouse_015__Person_0000,Camera_10,635,Warehouse_015__Person_0000,Camera_12,0.9909912347793579,1,0.9833333333333333
634,Warehouse_015__Person_0000,Camera_11,629,Warehouse_015__Person_0000,Camera_05,0.9807567000389099,1,0.9999999999999999
635,Warehouse_015__Person_0000,Camera_12,633,Warehouse_015__Person_0000,Camera_10,0.9909912347793579,1,0.9909090909090909
636,Warehouse_015__Person_0001,Camera,638,Warehouse_015__Person_0001,Camera_03,0.9918721914291382,1,1.0
637,Warehouse_015__Person_0001,Camera_01,643,Warehouse_015__Person_0001,Camera_10,0.991456151008606,1,1.0
638,Warehouse_015__Person_0001,Camera_03,636,Warehouse_015__Person_0001,Camera,0.9918721914291382,1,1.0
639,Warehouse_015__Person_0001,Camera_04,636,Warehouse_015__Person_0001,Camera,0.9872017502784729,1,1.0
640,Warehouse_015__Person_0001,Camera_07,639,Warehouse_015__Person_0001,Camera_04,0.9767711758613586,1,1.0
641,Warehouse_015__Person_0001,Camera_08,636,Warehouse_015__Person_0001,Camera,0.9909477829933167,1,1.0
642,Warehouse_015__Person_0001,Camera_09,640,Warehouse_015__Person_0001,Camera_07,0.9180582761764526,1,1.0
643,Warehouse_015__Person_0001,Camera_10,637,Warehouse_015__Person_0001,Camera_01,0.991456151008606,1,1.0
644,Warehouse_015__Person_0001,Camera_12,636,Warehouse_015__Person_0001,Camera,0.9885720014572144,1,1.0
645,Warehouse_015__Person_0002,Camera,647,Warehouse_015__Person_0002,Camera_02,0.9582352042198181,1,1.0
646,Warehouse_015__Person_0002,Camera_01,655,Warehouse_015__Person_0002,Camera_10,0.977837860584259,1,1.0
647,Warehouse_015__Person_0002,Camera_02,657,Warehouse_015__Person_0002,Camera_12,0.976345419883728,1,1.0
648,Warehouse_015__Person_0002,Camera_03,650,Warehouse_015__Person_0002,Camera_05,0.9737290143966675,1,1.0
649,Warehouse_015__Person_0002,Camera_04,656,Warehouse_015__Person_0002,Camera_11,0.941159725189209,1,1.0
650,Warehouse_015__Person_0002,Camera_05,646,Warehouse_015__Person_0002,Camera_01,0.9773210287094116,1,1.0
651,Warehouse_015__Person_0002,Camera_06,657,Warehouse_015__Person_0002,Camera_12,0.9601088166236877,1,1.0
652,Warehouse_015__Person_0002,Camera_07,645,Warehouse_015__Person_0002,Camera,0.9326910376548767,1,1.0
653,Warehouse_015__Person_0002,Camera_08,655,Warehouse_015__Person_0002,Camera_10,0.9664393067359924,1,1.0
654,Warehouse_015__Person_0002,Camera_09,647,Warehouse_015__Person_0002,Camera_02,0.9605889916419983,1,1.0
655,Warehouse_015__Person_0002,Camera_10,646,Warehouse_015__Person_0002,Camera_01,0.977837860584259,1,1.0
656,Warehouse_015__Person_0002,Camera_11,647,Warehouse_015__Person_0002,Camera_02,0.9651735424995422,1,1.0
657,Warehouse_015__Person_0002,Camera_12,647,Warehouse_015__Person_0002,Camera_02,0.976345419883728,1,1.0
658,Warehouse_015__Person_0003,Camera,659,Warehouse_015__Person_0003,Camera_01,0.9920403957366943,1,0.9590909090909092
659,Warehouse_015__Person_0003,Camera_01,663,Warehouse_015__Person_0003,Camera_05,0.995328962802887,1,0.9567099567099568
660,Warehouse_015__Person_0003,Camera_02,669,Warehouse_015__Person_0003,Camera_12,0.9798173904418945,1,0.9545454545454546
661,Warehouse_015__Person_0003,Camera_03,669,Warehouse_015__Person_0003,Camera_12,0.990727961063385,1,0.9545454545454546
662,Warehouse_015__Person_0003,Camera_04,668,Warehouse_015__Person_0003,Camera_11,0.957402765750885,1,0.9545454545454546
663,Warehouse_015__Person_0003,Camera_05,659,Warehouse_015__Person_0003,Camera_01,0.995328962802887,1,0.9567099567099567
664,Warehouse_015__Person_0003,Camera_07,668,Warehouse_015__Person_0003,Camera_11,0.966134250164032,1,0.9924242424242424
665,Warehouse_015__Person_0003,Camera_08,669,Warehouse_015__Person_0003,Camera_12,0.9645799398422241,1,0.9545454545454546
666,Warehouse_015__Person_0003,Camera_09,664,Warehouse_015__Person_0003,Camera_07,0.8781827688217163,1,0.7010372203554022
667,Warehouse_015__Person_0003,Camera_10,669,Warehouse_015__Person_0003,Camera_12,0.9905508756637573,1,0.9567099567099568
668,Warehouse_015__Person_0003,Camera_11,659,Warehouse_015__Person_0003,Camera_01,0.978853166103363,1,0.9567099567099568
669,Warehouse_015__Person_0003,Camera_12,661,Warehouse_015__Person_0003,Camera_03,0.990727961063385,1,0.9545454545454546
670,Warehouse_015__Person_0004,Camera,674,Warehouse_015__Person_0004,Camera_04,0.9815587401390076,1,0.9999999999999999
671,Warehouse_015__Person_0004,Camera_01,680,Warehouse_015__Person_0004,Camera_12,0.9861603379249573,1,0.9555555555555556
672,Warehouse_015__Person_0004,Camera_02,674,Warehouse_015__Person_0004,Camera_04,0.9768927693367004,1,0.9909090909090909
673,Warehouse_015__Person_0004,Camera_03,670,Warehouse_015__Person_0004,Camera,0.9757481217384338,1,0.9999999999999999
674,Warehouse_015__Person_0004,Camera_04,670,Warehouse_015__Person_0004,Camera,0.9815587401390076,1,1.0
675,Warehouse_015__Person_0004,Camera_05,671,Warehouse_015__Person_0004,Camera_01,0.9800772666931152,1,0.9526315789473684
676,Warehouse_015__Person_0004,Camera_07,673,Warehouse_015__Person_0004,Camera_03,0.9316926002502441,1,0.9697979797979798
677,Warehouse_015__Person_0004,Camera_08,673,Warehouse_015__Person_0004,Camera_03,0.9602692127227783,1,1.0
678,Warehouse_015__Person_0004,Camera_09,677,Warehouse_015__Person_0004,Camera_08,0.9484650492668152,1,0.9999999999999999
679,Warehouse_015__Person_0004,Camera_10,671,Warehouse_015__Person_0004,Camera_01,0.9834370613098145,1,0.9588235294117647
680,Warehouse_015__Person_0004,Camera_12,671,Warehouse_015__Person_0004,Camera_01,0.9861603379249573,1,0.9588235294117646
681,Warehouse_015__Person_0005,Camera,687,Warehouse_015__Person_0005,Camera_07,0.97821044921875,1,0.9476190476190477
682,Warehouse_015__Person_0005,Camera_01,691,Warehouse_015__Person_0005,Camera_12,0.9903298616409302,1,0.8444272445820432
683,Warehouse_015__Person_0005,Camera_03,685,Warehouse_015__Person_0005,Camera_05,0.9885702729225159,1,0.9318181818181818
684,Warehouse_015__Person_0005,Camera_04,681,Warehouse_015__Person_0005,Camera,0.9744213223457336,1,0.9357142857142857
685,Warehouse_015__Person_0005,Camera_05,683,Warehouse_015__Person_0005,Camera_03,0.9885702729225159,1,0.8372674109516214
686,Warehouse_015__Person_0005,Camera_06,689,Warehouse_015__Person_0005,Camera_09,0.8856979012489319,1,0.7583186472969754
